train515	我 要 去 港 澳 开 心 患 病 需 要 我 们 指 定	16
train516	我 要 去 香 港 灿 杏 顺 便 去 澳 门 制 定	16
train517	对 发 来 可 不 可 以	17
train518	请 问 持 有 成 都 暂 住 证 可 以 办 理 港 澳 通 行 证 与 出 国 护 照 吗	17
train519	是 不 是 其 他 证 件 可 以 替 换 成	17
train520	除 了 通 行 证 还 有 其 他 证 件 么	17
train521	其 他 有 效 证 件 可 以 吗	17
train522	可 以 用 身 份 证 大 多 的 证 件 代 办 吗	17
train523	我 的 护 照 弄 丢 了 是 吗	17
train524	可 以 用 其 他 的 通 行 证 吗	17
train525	可 以 用 据 悉 吗	17
train526	不 能 身 份 证 明 可 以 吗	17
train527	有 否 可 以 用 发 卡	17
train528	那 刚 才 用 收 件 办 理	17
train529	真 的 只 能 要 户 口 本	17
train530	那 可 不 可 以 用 身 份 证 受 理 呢	17
train531	证 明 文 件 还 给 了 怎 么 办	17
train532	我 不 想 咨 询 一 下 可 不 可 以 用 户 口 办 理 呢 没 有 护 照 成 年 人	17
train533	我 想 请 问 没 有 居 住 证 聚 居 证 明 可 以 办 成 港 澳 第 二 次 签 注 吗	17
train534	因 为 办 理 身 份 证 的 间 隔 时 间 有 点 长 我 可 以 先 行 用 临 时 身 份 证 办 理 港 澳 通 行 证 吗	17
train541	我 的 居 民 身 份 证 丢 掉 了	17
train542	有 其 他 证 件 替 代 护 照 可 以 不	17
train543	我 的 居 民 身 份 证 丢 弃 了 办 了 临 时 居 民 身 份 证 请 问 可 以 用 临 时 居 民 身 份 证 可 以 办 理 港 澳 通 行 证 和 护 照 吗	17
train544	异 地 办 理 港 澳 通 行 证 必 须 要 户 口 本 原 件 吗 签 名 或 者 扫 描 件 可 以 吗	17
train545	身 份 证 明 可 以 吗	17
train546	请 问 我 都 江 堰 的 户 口 用 临 时 身 份 证 能 否 在 成 都 办 理 港 澳 通 行 证	17
train547	我 可 以 于 是 便 给 我 孩 子 办 理 常 鑫 是 吗	18
train548	是 否 须 要 本 人 办 理 可 以 他 人 外 事 吗	18
train549	成 都 课 税 持 上 海 受 理 的 往 来 港 澳 通 行 证 续 签 代 办 需 要 什 么 材 料	18
train550	可 以 帮 办 吗	18
train551	已 有 港 澳 通 行 证 家 人 驻 外 加 注 需 要 我 本 人 的 身 份 证 或 者 委 托 书 吗	18
train552	娃 娃 1 4 岁 人 在 国 外 第 二 次 办 港 澳 通 行 证 好 几 次 由 父 母 代 办	18
train553	我 女 儿 的 港 澳 通 行 证 注 销 了 我 能 帮 她 s 吗	18
train554	老 人 在 天 津 想 去 港 澳 台 旅 行 可 否 代 办 通 行 证	18
train555	委 托 他 人 核 发 的 方 式 上 是 什 么	18
train556	想 问 一 下 香 港 可 信 可 以 驻 外 吗 谢 谢 了	18
train557	持 成 都 市 市 签 发 的 有 效 港 澳 台 通 行 证 再 次 提 出 申 请 个 人 旅 游 出 入 境 的 委 托 他 人 办 理 加 签 必 须 什 么 流 程 和 手 续	18
train558	本 人 在 外 地 户 口 在 成 都 申 请 中 港 通 行 证 续 签 需 要 本 人 亲 自 核 发 吗	18
train559	你 好 我 是 绵 阳 的 户 籍 现 在 在 外 地 上 学 我 的 港 澳 台 身 份 证 件 过 期 了 能 让 家 人 代 理 去 重 办 港 澳 台 身 份 证 件 吗	18
train560	我 可 以 让 我 临 近 帮 我 办 理 吗	18
train561	我 在 外 地 无 需 续 签 港 澳 通 行 证 无 需 我 本 人 回 来 续 签 吗 还 是 一 家 人 也 可 以 想 尽 办 法 续 签	18
train562	海 外 华 人 二 次 签 注 可 否 他 人 专 管	18
train563	我 本 人 探 访 在 佛 山 想 在 春 节 去 于 澳 门 旅 游 港 澳 通 行 证 在 成 都 可 以 请 人 在 成 都 小 弟 办 理 于 澳 门 的 入 境 么	18
train564	想 问 一 下 新 加 坡 签 注 可 以 代 办 吗 明 天 了	18
train571	我 的 港 澳 通 行 证 时 间 到 期 了 我 人 在 外 地 看 之 后 的 留 言 真 是 是 可 以 请 人 持 我 的 才 可 重 新 通 行 证 请 问 还 需 要 我 本 人 的 身 份 证 吗	18
train572	成 都 市 户 口 成 都 试 办 的 澳 门 通 行 证 人 在 外 地 请 他 人 驻 外 续 签 可 以 吗	18
train573	我 的 港 澳 居 民 身 份 证 没 有 大 批 量 但 是 一 年 2 次 已 经 另 加 了 要 签 注 人 不 论 如 何 成 都 可 否 代 办	18
train574	我 可 以 顺 便 给 我 男 孩 这 里 港 澳 通 行 证 吗	18
train575	接 着 刚 才 的 弊 端 我 在 外 地 委 托 他 人 代 办 港 澳 签 注 我 除 了 须 要 将 港 澳 才 可 寄 去 代 办 人 外 还 须 要 户 口 本 身 份 证 或 委 托 书 之 类 的 文 件 吗	18
train576	你 好 我 户 籍 在 重 庆 因 方 式 在 文 书 工 作 理 由 港 澳 通 行 证 已 经 办 理 了 现 在 首 次 签 证 需 请 朋 友 在 重 庆 代 办 请 问 所 需 什 么 资 料	18
train577	请 问 代 办 港 澳 通 行 签 注 需 本 人 的 向 其 吗	18
train578	我 的 港 澳 通 行 证 是 成 都 签 发 的 后 来 户 口 移 入 到 深 圳 以 前 重 新 移 入 回 成 都 正 在 办 理 中 问 道 我 可 以 在 自 助 机 上 办 理 去 内 地 的 个 人 旅 游 单 次 签 注 吗	19
train579	请 问 重 庆 的 户 口 现 在 港 澳 通 行 证 可 以 办 理 个 人 生 态 旅 游 签 注 吗	19
train580	请 问 去 葡 国 必 需 哪 些 证 件 准 备 自 由 行	19
train581	游 览 入 境 怎 么 办 理	19
train582	港 澳 通 行 证 团 签 可 以 自 由 出 行 吗	19
train583	你 好 请 问 广 汉 港 澳 通 行 证 团 签 可 以 改 行 个 人 签 吗	19
train584	观 光 居 留	19
train585	广 安 户 口 办 港 澳 通 行 证 可 以 新 政 策 吗	19
train586	旅 游 者	19
train587	请 问 我 办 理 了 港 澳 的 入 境 但 是 我 户 口 在 长 宁 只 能 办 团 队 的 可 是 我 直 飞 机 票 都 买 好 了 不 能 后 退 请 问 可 以 改 用 个 人 的 么	19
train588	我 办 了 澳 港 身 份 证 但 是 只 手 续 了 香 港 的 现 在 就 让 手 续 澳 门 的 可 以 吗	19
train589	我 办 港 澳 通 行 证 是 申 报 的 各 种 类 型 是 个 人 怎 么 办 下 来 各 种 类 型 是 一 个 团 队 旅 游 啊	19
train590	持 有 成 都 市 居 住 证 办 理 港 澳 通 行 证 请 问 是 个 人 旅 游 区 签 还 是 团 队 旅 游 区 签	19
train591	要 来 有 港 澳 通 行 证 在 川 内 办 的 但 是 没 有 签 注 过 户 口 是 上 大 学 期 间 迁 到 成 都 的 能 签 个 人 游 吗	19
train592	办 理 澳 港 身 份 证 时 办 理 的 是 团 签 如 何 改 成 个 人 旅 游 签 注 呢 谢 谢	19
train598	澳 门 人 通 行 证 四 川 宜 宾 市 高 镇 那 边 默 认 的 种 类 是 团 队 生 态 旅 游 L 公 司 让 过 去 公 干 成 都 飞 香 港 昨 天 能 在 成 都 入 境 哪 里 受 理 团 队 改 个 人 吗 急 急 急	19
train599	老 公 在 老 家 办 理 了 港 澳 通 行 证 签 注 勉 强 做 L 团 签 那 时 候 户 口 迁 到 成 都 了 是 否 可 以 办 理 个 人 身 份 旅 游 签 注 必 须 什 么 均 须 感 谢	19
train600	海 外 户 籍 办 的 港 澳 通 行 证 类 别 是 团 队 旅 游 者 从 成 都 双 流 机 场 出 境 到 香 港 是 直 接 凭 港 澳 通 行 证 的 有 效 签 注 出 境 就 好 了 还 是 必 须 要 跟 旅 游 团 带 的	19
train601	为 什 么 不 回 答 我 的 问 题 我 都 问 了 三 次 了 我 港 澳 台 才 可 在 四 川 达 州 办 的 前 天 在 四 川 证 件 的 从 四 川 直 飞 香 港 出 差 请 问 还 能 够 办 理 团 签 吗	19
train602	你 好 答 道 一 下 我 是 昆 明 的 办 理 的 澳 港 身 份 证 是 团 队 旅 游 L 是 不 是 必 须 只 有 跟 团 才 能 去	19
train603	我 在 重 庆 市 但 是 所 在 的 区 县 不 能 受 理 应 有 旅 游 在 主 城 可 以 受 理 吗	19
train604	户 籍 是 凉 山 州 西 昌 市 中 港 通 行 证 也 是 在 康 定 交 的 现 在 提 出 申 请 了 成 都 的 居 住 证 中 港 通 行 证 能 签 注 个 人 旅 游 者 G 吗 还 是 只 能 签 注 团 队 旅 游 者 L	19
train605	不 是 原 先 户 籍 本 地 人	20
train606	不 是 啊	20
train607	嗯 不 是 这 样	20
train608	不	20
train609	必 定	20
train610	我 不 是 泸 州 的	20
train611	哎 不 是	20
train612	不 是 那	20
train613	不 可 以	20
train614	不 是	20
train615	不 对	20
train616	不 是 啊 啊	20
train617	我 却 说 不 是	20
train618	给 你 说 是 不 是	20
train619	不 是 首 次 那 里	20
train625	不 是 昆 明 户 口	20
train626	从 未	20
train627	不 是 不 是 打 出 去	20
train628	没 有	20
train629	不 对 的	20
train630	没 啦	20
train631	快 递 核 查 售 价	21
train632	送 货 证 件 怎 么 可 知	21
train633	寄 发 老 家 多 少 钱	21
train634	邮 寄 证 件 价 格 标 准	21
train635	电 脑 游 戏 额 度	21
train636	邮 寄 证 件 便 宜 么	21
train637	同 城 东 速 递 多 少 钱	21
train638	邮 寄 签 注 票 价 标 准	21
train639	递 送 花 费 怎 么 算 呀	21
train640	寄 给 证 件 便 宜 么	21
train641	快 递 费 用 很 高 么	21
train642	邮 寄 取 证 收 费 标 准	21
train643	收 件 身 份 证 件 贵 不 贵 呀	21
train644	寄 发 身 份 证 价 格 标 准	21
train645	游 戏 费 用 怎 么 计 算 啊	21
train651	投 递 取 证 低 价 么	21
train652	游 戏 经 费 怎 么 可 知 的	21
train653	收 件 证 件 怎 么 付 费	21
train654	寄 送 费 用 怎 么 而 今 呀	21
train655	速 递 取 证 怎 么 不 算	21
train656	递 送 支 出 怎 么 算	21
train657	怎 么 费 率 怎 么 而 今	21
train658	快 递 通 行 证 收 费 标 准	21
train659	新 武 器 额 度 多 少	21
